timesteps,episode_reward,episode_length
1855968,5.484876,23
1856016,14.42904,44
1856032,4.271211,11
1856088,10.544369,28
1856104,15.593331,57
1856120,7.613451,19
1856144,17.547022,58
1856160,7.047409,16
1856160,5.126309,9
1856192,1.814989,9
1856304,5.721945,18
1856312,10.56461,26
1856312,14.183745,67
1856328,11.783719,39
1856368,7.468278,22
1856464,4.927736,12
1856512,7.563997,23
1856512,8.804571,44
1856576,7.567778,33
1856576,12.093617,33
1856624,16.108988,91
1856664,6.015253,19
1856736,14.075154,74
1856776,6.979464,25
1856792,12.163158,35
1856880,19.651966,72
1856960,9.447127,62
1856976,12.971573,39
1857016,14.612031,49
1857048,11.397907,32
1857128,14.950144,49
1857144,6.142375,21
1857184,3.353528,5
1857192,4.268703,8
1857200,16.78119,78
1857208,17.937153,54
1857272,4.216721,8
1857296,9.678878,35
1857400,5.621953,44
1857408,9.151408,27
1857528,9.217173,29
1857552,18.259602,74
1857576,16.606745,87
1857616,4.633674,8
1857624,16.454495,53
1857640,7.726289,30
1857696,14.725727,53
1857720,8.868393,24
1857808,19.301792,78
1857864,10.434856,31
1857912,12.392392,34
1857920,13.338701,37
1858072,8.775059,47
1858176,24.168756,75
1858192,15.654886,98
1858232,15.721429,64
1858272,18.422958,58
1858288,14.056558,47
1858336,16.685974,59
1858360,17.542188,55
1858376,13.164245,38
1858544,9.356724,32
1858568,3.644424,24
1858640,11.424815,38
1858680,17.456301,51
1858688,-0.686443,1
1858688,4.523664,15
1858728,18.601781,67
1858744,18.013325,71
1858808,19.271347,72
1858848,9.346334,26
1858872,6.280438,23
1858904,7.590999,27
1858952,10.135109,28
1858976,4.096689,9
1859120,6.738182,72
1859152,16.180118,51
1859168,-0.598222,2
1859208,15.187463,106
1859272,14.091743,40
1859296,18.338562,56
1859304,7.22057,62
1859304,-0.797135,1
1859392,19.52424,65
1859400,11.087675,29
1859400,15.391954,53
1859440,3.362432,5
1859536,13.790536,41
1859544,12.173572,30
1859576,6.864614,17
1859616,9.337587,27
1859624,7.409449,29
1859664,14.014641,49
1859680,19.243765,70
1859736,6.243846,25
1859760,-0.578131,17
1859800,18.7725,62
1859824,8.2594,20
1859856,8.545168,22
1859888,11.845868,43
1859904,10.73591,36
1859992,5.052211,21
1860056,12.345146,32
1860064,14.467869,41
1860064,20.146234,61
1860152,5.557735,12
1860160,16.647894,50
1860176,6.526007,14
1860176,13.401177,36
1860216,2.982892,5
1860296,11.822695,55
1860336,7.821553,22
1860376,15.541743,59
1860416,12.408226,33
1860424,16.913507,54
1860480,14.9452,52
1860568,13.467821,49
1860584,5.216129,26
1860592,9.09506,22
1860616,14.307331,50
1860632,10.062941,26
1860648,12.960576,44
1860672,9.246009,42
1860696,3.957085,6
1860792,6.068981,28
1860824,5.382525,26
1860840,8.089801,21
1860896,16.625796,52
1860904,11.682694,40
1860952,10.850983,32
1861024,10.192156,25
1861160,18.641766,66
1861176,22.880692,73
1861176,16.485658,48
1861232,9.950387,35
1861256,13.757631,45
1861256,5.583398,52
1861304,3.514671,16
1861440,10.401144,52
1861496,11.199564,30
1861520,12.886356,45
1861528,3.454756,4
1861560,3.381929,4
1861568,14.402907,49
1861576,24.795138,84
1861616,12.764314,48
1861664,13.004611,45
1861680,14.272109,53
1861736,7.230069,20
1861792,11.545135,34
1861816,11.509099,32
1861824,3.139045,11
1861864,10.56646,53
1861880,8.381615,27
1862000,18.11343,54
1862040,10.369614,27
1862048,9.821673,46
1862064,10.545185,31
1862128,4.226453,10
1862144,-0.969996,2
1862272,10.439238,29
1862272,10.297978,26
1862288,6.886983,53
1862328,3.953024,7
1862368,10.502527,46
1862416,19.265025,67
1862440,19.042377,81
1862448,9.787597,38
1862624,13.84337,42
1862624,10.17688,126
1862696,11.488588,31
1862720,12.181841,38
1862816,12.557251,56
1862888,5.957604,24
1862888,18.613272,70
1862896,11.179048,34
1862896,1.502149,22
1862912,5.248732,12
1862928,5.394298,61
1862992,13.864914,46
1863072,7.319758,22
1863200,15.120047,39
1863232,14.045823,42
1863272,4.706291,9
1863304,5.91396,29
1863344,13.679021,57
1863368,-1.066518,3
1863400,13.523031,51
1863440,10.322381,26
1863456,18.692615,66
1863488,10.568743,27
1863552,10.443277,80
1863656,13.64908,44
1863704,15.289581,42
1863720,18.649534,181
1863736,4.923492,23
1863784,8.535286,48
1863840,12.490726,48
1863872,6.909494,27
1863992,11.59148,34
1864032,6.924968,24
1864120,19.430515,79
1864144,18.597005,88
1864160,7.741455,21
1864216,10.190117,60
1864256,14.907506,48
1864304,10.858166,34
1864336,5.074365,69
1864352,8.834631,26
1864416,7.759861,25
1864424,16.283848,90
1864496,9.537304,24
1864528,18.318161,51
1864584,3.244469,21
1864616,11.478135,33
1864624,13.045743,36
1864752,5.852505,16
1864760,14.375555,42
1864832,2.598932,72
1864952,15.061851,46
1864984,6.841497,57
1865008,16.354458,49
1865024,5.166056,33
1865080,21.05453,73
1865104,12.006973,34
1865184,16.759969,54
1865184,5.696071,13
1865208,6.236002,13
1865232,2.782538,3
1865296,11.173435,36
1865344,13.026807,45
1865352,13.492609,41
1865376,7.089009,18
1865384,-0.629784,1
1865520,14.502941,42
1865544,6.911736,25
1865592,15.95216,51
1865640,11.93347,43
1865696,16.039338,93
1865704,8.695036,23
1865720,11.758765,195
1865728,12.36274,47
1865792,16.119862,51
1865808,10.730493,27
1865856,6.490899,16
1865888,10.127671,31
1865896,12.224449,44
1865968,12.697768,34
1865968,7.40339,20
1866016,9.716052,37
1866136,8.225975,31
1866232,9.296095,55
1866272,15.742198,52
1866280,12.063526,39
1866352,15.099387,57
1866384,6.915672,19
1866384,17.171442,52
1866408,-1.407777,3
1866512,8.651421,29
1866544,15.543137,66
1866616,6.307154,33
1866656,15.727527,48
1866672,6.682952,20
1866688,11.584336,38
1866704,16.29863,71
1866792,15.473529,136
1866832,10.340519,36
1866936,13.273562,40
1866960,12.524116,34
1866984,20.11761,72
1867048,6.755556,27
1867096,12.71734,38
1867120,4.512113,9
1867136,15.491532,54
1867216,9.342889,29
1867296,14.8068,42
1867344,16.627711,84
1867400,12.703653,38
1867408,9.122031,24
1867424,19.737188,61
1867480,13.656811,45
1867544,6.275979,25
1867584,8.07883,23
1867664,8.757391,23
1867696,18.333953,70
1867712,6.564695,38
1867792,5.004118,46
1867808,10.062544,28
1867816,9.606652,34
1867904,9.806228,24
1867904,4.510808,14
1867912,13.656914,77
1868064,9.461903,31
1868072,7.938907,20
1868080,15.632095,48
1868152,9.560751,31
1868168,16.335349,63
1868184,8.741764,47
1868200,12.761553,37
1868376,8.200268,22
1868432,12.992555,46
1868448,10.976974,37
1868520,12.84136,42
1868528,18.674794,56
1868568,14.230452,62
1868576,2.201786,6
1868576,16.990042,51
1868616,8.337054,21
1868688,6.799873,32
1868720,9.484482,25
1868760,-1.037731,18
1868808,8.507716,29
1868848,12.257088,59
1868888,8.960106,39
1868912,6.176355,19
1869032,9.591702,23
1869048,17.224922,60
1869096,15.825633,47
1869096,7.801593,23
1869168,16.890092,60
1869216,4.989273,15
1869352,12.421276,40
1869424,22.409657,77
1869456,11.854837,36
1869464,6.505723,14
1869536,15.195719,81
1869600,17.050992,63
1869608,7.401731,18
1869624,16.537148,72
1869632,17.209233,52
1869632,8.605042,22
1869664,3.224945,7
1869776,6.396677,18
1869800,12.822024,393
1869800,16.303507,47
1869816,8.230336,24
1869848,10.92927,39
1869960,6.405404,18
1869968,7.679969,21
1870056,11.887531,57
1870096,12.789216,40
1870216,6.743893,15
1870224,5.954484,33
1870232,9.126731,33
1870256,16.983704,57
1870264,16.985534,52
1870352,6.17932,17
1870368,3.62588,17
1870392,6.460564,17
1870416,11.596136,45
1870504,5.893253,14
1870576,2.72414,9
1870600,12.6889,121
1870608,10.372122,32
1870712,12.088064,43
1870712,10.092704,37
1870760,6.609674,67
1870776,16.119941,64
1870816,9.639977,30
1870936,8.104761,22
1870976,9.595036,25
1870992,16.307866,48
1871176,19.58408,72
1871176,4.69917,30
1871200,8.570108,48
1871208,20.739266,62
1871208,15.088265,62
1871264,13.121985,36
1871328,5.341879,8
1871328,11.138527,42
1871336,2.212575,17
1871344,8.076576,21
1871512,12.852724,38
1871544,13.682588,42
1871568,4.438947,7
1871584,12.977641,32
1871656,5.639701,39
1871704,12.408028,66
1871704,14.607775,46
1871712,6.217312,16
1871824,12.131436,32
1871864,7.85242,40
1871880,8.337516,22
1871976,12.819702,40
1872024,9.800196,25
1872024,4.389099,18
1872056,3.031818,4
1872096,14.254675,49
1872152,4.539836,103
1872160,10.708858,37
1872224,5.123877,31
1872312,20.444928,75
1872376,8.885331,28
1872384,6.566053,20
1872392,-0.435904,2
1872400,12.233814,38
1872448,16.171617,49
1872504,11.881362,43
1872776,6.362406,34
1872800,18.008775,61
1872864,-2.855449,400
1872872,18.891049,106
1872912,20.542786,64
1872984,14.708604,74
1873016,19.890202,71
1873024,8.641112,31
1873048,16.283067,83
1873088,4.400556,8
1873104,9.068845,24
1873184,12.5474,40
1873200,7.953017,50
1873256,15.645077,48
1873320,14.217333,42
1873368,10.853902,33
1873416,10.22428,27
1873440,16.900119,53
1873440,17.455473,49
1873536,16.85999,56
1873592,8.947571,42
1873624,10.362438,32
1873672,9.682768,29
1873688,11.294015,34
1873832,15.035987,49
1873928,12.694455,38
1873944,20.755573,95
1873944,10.708191,32
1874008,18.146529,59
1874016,14.943413,87
1874040,17.868432,56
1874040,7.822455,26
1874160,7.539723,19
1874216,12.312518,36
1874296,6.658426,17
1874304,19.216678,79
1874368,13.335601,41
1874392,17.592962,56
1874400,14.706175,48
1874464,18.755119,53
1874480,11.173102,33
1874480,17.008905,67
1874496,5.420424,12
1874496,-0.950073,2
1874592,2.209566,16
1874688,4.987698,12
1874728,11.728309,42
1874768,10.698389,34
1874816,19.053744,65
1874856,9.567772,69
1874872,15.192384,49
1874912,10.712127,68
1874992,18.602466,62
1875024,5.929466,26
1875064,12.208412,37
1875176,11.850793,40
1875176,18.021925,61
1875184,12.806374,39
1875248,1.544723,8
1875256,10.352789,33
1875272,17.944477,68
1875312,10.827741,50
1875400,3.82681,18
1875448,10.651071,34
1875528,9.942327,27
1875544,17.978355,65
1875560,7.251714,20
1875632,3.348796,9
1875656,6.043831,16
1875664,15.634326,52
1875688,13.597953,78
1875728,6.072662,12
1875776,5.130139,11
1875824,8.708664,20
1875840,7.029904,37
1875872,18.05611,53
1875960,14.244008,98
1876040,4.813657,10
1876096,11.046072,28
1876104,5.01719,35
1876112,5.848641,57
1876136,3.757498,37
1876168,0.405813,9
1876184,5.544906,10
1876288,7.828966,19
1876344,17.862429,134
1876360,19.879359,79
1876440,11.511046,83
1876472,7.013475,16
1876480,18.138932,55
1876480,9.667462,24
1876488,13.738379,38
1876632,7.56737,19
1876680,10.124388,30
1876680,9.199601,25
1876696,16.134148,66
1876720,10.791157,31
1876752,10.947306,33
1876752,6.158269,15
1876760,16.221748,50
1876912,8.370186,20
1876936,8.325159,32
1876952,3.971188,24
1876968,11.845207,36
1877040,9.492701,40
1877064,16.531736,46
1877160,4.885513,12
1877240,11.548299,41
1877264,10.029317,28
1877336,7.521932,22
1877456,26.46969,88
1877504,20.009094,69
1877560,6.936403,37
1877560,13.104852,40
1877640,6.271945,38
1877704,15.93816,96
1877808,4.006718,105
1877848,8.350684,26
1877856,11.630403,37
1877880,12.903681,40
1877912,7.203891,225
1877944,17.225421,61
1877952,6.496483,13
1877976,-0.104871,3
1878000,8.527381,37
1878016,2.243708,2
1878016,6.633855,64
1878088,10.077779,26
1878088,5.820411,14
1878144,16.48549,42
1878160,1.436134,9
1878216,8.594668,25
1878272,17.529381,52
1878320,6.321743,38
1878352,5.328887,10
1878368,15.729247,53
1878496,11.292676,42
1878520,18.12572,76
1878552,3.221343,7
1878568,8.869188,25
1878568,18.19338,53
1878576,4.014689,7
1878600,20.451384,64
1878608,12.780667,49
1878616,-1.526376,1
1878664,3.698294,6
1878744,4.995562,10
1878776,6.695716,57
1878808,16.331225,57
1878856,12.660381,35
1878976,6.46333,25
1879008,13.24971,55
1879024,10.370563,59
1879024,9.418434,27
1879064,15.616344,58
1879128,5.409828,15
1879176,15.4255,54
1879240,20.981933,84
1879240,8.942636,27
1879272,2.310277,4
1879456,19.178673,60
1879488,11.405836,39
1879488,17.027221,58
1879536,3.089403,6
1879568,19.063447,55
1879600,18.756786,67
1879648,7.186409,20
1879672,7.872193,17
1879688,19.044751,56
1879792,11.056099,117
1879824,15.286559,46
1879912,11.212368,33
1880008,17.365496,51
1880032,14.194699,43
1880048,13.966606,60
1880056,6.879189,29
1880104,13.297425,104
1880240,13.638959,41
1880256,9.538502,25
1880272,7.948747,33
1880312,9.541888,33
1880416,15.490435,48
1880472,13.064223,46
1880528,8.9465,27
1880560,17.699127,111
1880584,13.09427,41
1880608,14.547379,42
1880632,4.510472,9
1880760,9.883099,29
1880768,13.291141,66
1880808,13.150116,42
1880848,10.944837,33
1880976,8.910763,26
1881048,12.203091,36
1881168,20.04754,70
1881176,13.1544,68
1881192,16.296886,43
1881224,9.675944,31
1881232,4.940144,180
1881312,7.221003,17
1881320,8.369393,19
1881344,6.256838,19
1881360,6.318904,16
1881376,12.991055,41
1881440,9.411157,27
1881544,9.421095,28
1881552,-0.7921,1
1881552,8.715144,22
1881568,9.022413,32
1881608,16.153297,149
1881648,9.74818,38
1881704,8.604788,43
1881824,14.57515,48
1881880,14.132918,39
1881896,13.079579,43
1881944,13.409484,49
1881976,3.698478,12
1881984,6.047946,11
1882000,10.99431,37
1882080,9.519645,32
1882112,17.004509,58
1882176,8.34473,25
1882184,3.745909,13
1882224,8.52249,30
1882336,13.531981,42
1882352,8.640997,30
1882416,19.853292,59
1882664,15.478154,61
1882752,13.805662,50
1882792,17.294919,47
1882824,18.568325,75
1882880,18.817105,68
1882896,5.121809,18
1882952,13.259395,36
1882968,5.303492,11
1883112,14.510622,40
1883168,12.711978,195
1883240,12.052583,34
1883296,15.784167,43
1883360,19.153201,58
1883376,-0.760591,2
1883472,9.458842,38
1883520,16.797901,167
1883568,18.876048,57
1883568,6.672562,24
1883616,5.931946,12
1883776,14.238894,60
1883784,8.43897,27
1883848,11.512156,47
1884008,4.726405,400
1884024,-1.208418,31
1884112,15.457101,62
1884136,19.584946,112
1884184,10.556713,50
1884280,23.376398,89
1884296,12.767244,56
1884336,8.684469,25
1884344,15.452823,42
1884368,7.145496,43
1884368,2.548272,3
1884392,10.13987,35
1884408,14.029886,198
1884536,7.684042,32
1884568,7.938302,20
1884632,13.331126,42
1884640,13.107776,57
1884672,14.46139,42
1884696,2.519035,16
1884728,14.257911,45
1884744,12.085838,44
1884808,9.423743,22
1884880,8.360789,23
1884880,6.280179,19
1884904,11.1733,33
1885064,10.489625,32
1885064,8.227627,23
1885152,8.508897,34
1885264,18.60687,65
1885272,5.691338,15
1885312,19.228649,80
1885408,21.811437,63
1885464,16.139725,50
1885544,8.607801,29
1885568,18.414139,63
1885648,11.364289,48
1885656,14.346217,48
1885736,11.124343,34
1885824,7.334501,22
1885856,18.258696,56
1885856,13.910087,39
1885856,11.971535,36
1885880,7.891781,18
1885976,6.490731,15
1886024,3.718951,6
1886056,8.866539,22
1886072,7.944981,52
1886112,5.34302,11
1886192,4.657825,10
1886200,14.647121,47
1886200,12.204624,43
1886240,-0.028594,6
1886264,15.277972,51
1886392,9.775222,24
1886392,6.059248,16
1886504,19.420694,56
1886512,17.007053,55
1886528,6.974533,17
1886600,11.886998,50
1886616,10.56865,28
1886680,14.114731,55
1886752,4.259961,9
1886808,4.782346,7
1886920,17.732151,52
1886936,16.27476,51
1886952,11.35532,44
1886976,16.38917,45
1887008,4.081574,9
1887056,6.053589,13
1887080,17.934065,71
1887120,9.899606,39
1887152,8.794847,22
1887176,3.146366,7
1887352,9.01093,22
1887360,10.073433,26
1887384,7.98955,41
1887400,2.60997,2
1887464,15.851362,48
1887496,13.543093,61
1887544,17.298778,78
1887568,-1.849188,400
1887576,11.601131,28
1887624,10.983984,33
1887624,10.044586,28
1887736,13.484761,400
1887800,3.637313,22
1887824,11.501612,35
1887848,14.629223,48
1887848,5.824676,14
1887912,12.393741,42
1887936,5.974404,14
1887968,5.395487,15
1887992,18.455662,62
1888016,18.528658,49
1888128,7.327257,24
1888216,15.816739,52
1888240,11.873437,34
1888328,6.044416,11
1888368,8.79521,100
1888376,13.697763,45
1888416,17.945384,53
1888464,17.142577,77
1888480,17.049355,71
1888560,11.294082,29
1888608,14.494594,49
1888624,7.579414,18
1888656,17.073648,66
1888688,9.895933,28
1888768,18.465608,49
1888768,16.95108,50
1888776,1.982134,11
1888784,11.864309,46
1888808,9.3452,23
1888896,2.691769,11
1889016,14.039541,57
1889072,13.182725,38
1889080,13.648951,39
1889136,6.085781,30
1889168,10.377393,70
1889184,19.51844,66
1889232,6.532228,20
1889320,9.993749,68
1889368,9.615733,29
1889416,10.040484,29
1889440,17.9569,82
1889448,16.77049,46
1889472,13.109916,38
1889520,18.682044,63
1889568,5.576576,12
1889592,8.768697,22
1889608,8.022974,36
1889608,3.034866,5
1889624,6.873114,22
1889736,11.464366,37
1889808,10.113867,36
1889816,5.106554,10
1889832,15.895752,58
1889880,8.077777,32
1889888,5.373214,82
1889928,12.879895,40
1890000,16.214679,51
1890000,15.36729,49
1890024,9.367206,27
1890128,10.330315,31
1890216,8.994816,27
1890264,12.82355,54
1890296,3.878144,10
1890320,8.123473,24
1890336,4.710246,9
1890344,15.648455,52
1890416,0.281664,10
1890448,15.53011,53
1890496,9.162508,76
1890504,8.442949,26
1890560,15.994055,70
1890608,6.998968,36
1890616,6.16961,21
1890640,12.761558,37
1890808,12.368477,31
1890832,14.603384,52
1890848,10.070282,129
1890856,10.688029,45
1890856,-0.745479,1
1890896,11.157504,35
1890976,7.961772,18
1890992,6.237687,17
1891000,16.216455,45
1891104,9.895553,62
1891144,12.808134,42
1891320,11.625783,41
1891384,15.854914,51
1891416,3.154015,70
1891416,16.459054,52
1891552,15.934913,51
1891592,8.266782,22
1891688,7.31119,17
1891704,2.564107,75
1891760,9.223021,55
1891896,8.968735,38
1891928,21.736294,68
1891944,9.918981,32
1892024,14.150407,190
1892104,12.366881,43
1892176,9.55251,31
1892232,9.550457,36
1892264,22.209619,70
1892304,4.510033,25
1892312,17.030594,52
1892488,13.683543,39
1892520,15.760237,62
1892576,6.23922,39
1892584,8.476193,35
1892616,17.257207,48
1892656,14.290721,43
1892696,5.45196,15
1892744,4.610374,11
1892760,1.029995,18
1892824,15.032783,42
1892936,16.052198,52
1892936,7.917521,24
1892960,7.027921,47
1892960,5.463519,25
1893152,13.678927,57
1893168,2.601558,2
1893216,13.180432,35
1893296,11.914447,45
1893344,19.08854,65
1893360,14.292783,50
1893424,19.784644,58
1893544,10.952799,31
1893560,10.488783,27
1893648,2.808509,60
1893656,14.894399,55
1893656,9.76347,37
1893824,10.68757,33
1893864,10.851754,40
1893888,21.593652,58
1893896,2.021836,1
1894096,9.415772,400
1894112,11.065103,31
1894128,11.223047,38
1894144,17.234095,61
1894168,8.273484,34
1894176,21.009361,66
1894352,9.916712,23
1894352,18.067904,87
1894440,12.246997,43
1894472,13.505892,43
1894480,15.385134,46
1894480,8.827813,38
1894504,8.260538,19
1894600,7.002796,20
1894600,18.369843,57
1894616,2.587695,400
1894712,6.580983,14
1894728,10.356975,32
1894800,12.353839,37
1894824,11.010082,28
1894832,15.518501,44
1894840,14.265151,45
1894864,16.210966,64
1894912,7.882123,25
1894928,6.331772,13
1894984,7.235114,18
1895008,12.218044,35
1895136,12.578903,42
1895160,7.924992,31
1895208,8.018168,25
1895216,10.039208,36
1895256,11.821274,49
1895288,19.139594,57
1895504,9.903919,36
1895512,14.268201,44
1895584,4.665177,10
1895592,14.761987,42
1895672,4.351569,11
1895720,17.980588,64
1895728,14.665192,55
1895848,14.636919,42
1895904,21.224257,115
1895936,8.669552,33
1896144,8.515914,126
1896160,17.147076,55
1896200,14.740475,44
1896216,23.776971,78
1896224,-0.844841,1
1896232,11.659649,37
1896264,4.094381,8
1896432,10.617541,26
1896448,12.103679,38
1896464,19.19566,70
1896608,17.437638,56
1896624,14.21193,49
1896624,14.370206,45
1896664,8.890485,25
1896744,13.89329,39
1896840,16.630938,49
1896840,9.188611,29
1896968,9.855941,28
1897008,15.455129,43
1897016,14.834927,49
1897032,-1.154955,24
1897264,14.517552,53
1897264,10.861206,31
1897320,12.843302,39
1897376,13.541567,51
1897456,15.219027,104
1897480,16.370943,56
1897528,12.360642,33
